2002av    E489-G07         92.02500000 -23.99166667  92.02641667 -23.98700000 -       -99.9    29.    11. -9999.900  15.41   0.85    10.8    17.7   - 17.70 * Ia       Feb8        *LOTOSS
2002aw    A163729+4052    249.37083333  40.88055556 249.37108333  40.88063889 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    -1.6     1.5   - 16.60 * Ia       Feb15       *Puckett,Peoples
2002ax    A104824-0411    162.10000000  -4.19083333 162.10179167  -4.19102778 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   V 21.20 * -        Feb14       *Beckeretal.DLS
2002ay    A104928-0429    162.36666667  -4.49527778 162.36670833  -4.49544444 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   V 21.60 * -        Feb14       *Beckeretal.DLS
2002az    A105417-0454    163.57083333  -4.90444444 163.57266667  -4.90444444 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   z 22.90 * -        Feb14       *Beckeretal.DLS
2002ba    A051437-4907     78.65416667 -49.12888889  78.65554167 -49.12900000 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   V 23.60 * -        Feb15       *Beckeretal.DLS
2002bb    A051506-4859     78.77500000 -48.99750000  78.77520833 -48.99752778 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   B 24.10 * -        Feb15       *Beckeretal.DLS
2002bc    A051616-4853     79.06666667 -48.88972222  79.06929167 -48.88972222 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   R 23.80 * -        Feb15       *Beckeretal.DLS
2002bd    A105535-0542    163.89583333  -5.70111111 163.89879167  -5.70127778 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   R 23.10 * -        Feb15       *Beckeretal.DLS
2002be    A104954-0546    162.47500000  -5.77000000 162.47837500  -5.77013889 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   R 24.10 * -        Feb16       *Beckeretal.DLS
2002bf    CGCG266-031     153.92500000  55.66750000 153.92629167  55.66852778 SBb:      3.0    46.    24.  7254.000  14.56   1.01     0.6     4.0   B 16.22 - Ia       Mar4        LOTOSS
2002bg    M+02-38-31      224.90833333  13.21527778 224.91345833  13.21236111 Sab       1.7    36.   128. 12837.000  15.77   0.74    13.9    -9.9   - 16.90 * Ia       Feb23       *Puckett,Newton
2002bh    UGC5286         147.77500000   9.00861111 147.77733333   9.00158333 Sd        7.0    47.    35.  5200.000  13.99   1.31     8.2   -25.8   - 17.10 * II       Feb24       *LOTOSS
2002bi    UGC8527         203.22916667   9.52111111 203.22687500   9.52166667 Sdm:      8.0    77.    17.  6944.000  15.25   1.06     3.0     3.9   - 17.10 * Ia       Feb25       *LOTOSS
2002bj    NGC1821          77.93750000 -15.13416667  77.94337500 -15.13633333 Im       10.0    46.    50.  3608.000  13.92   1.05     4.5    -5.8   - 14.80 * IIn      Feb28       *Puckett,Newton
2002bk    A090226-0917    135.60833333  -9.29388889 135.61112500  -9.29408333 -       -99.9  -100.  -100. 17000.000 -99.90 -99.90    -3.0     6.5   - 18.50 * Ia       Feb9        *Wood-Vaseyetal.
2002bl    UGC5499         153.07500000  27.86194444 153.07200000  27.86455556 SBb:      3.0    78.    42.  4757.000  15.20   1.44    -5.0     9.0   - 17.00 * Icpec    Mar2        *Armstrong
2002bm    M-01-32-19      187.56666667  -8.39694444 187.57041667  -8.39300000 SBbc      4.0    12.   145.  5462.000  14.00   1.37    11.4    15.0   - 17.00 * Ic       Mar6        *Puckett,Sehgal
2002bn    UGC6527         173.16250000  52.94805556 173.16266667  52.94838889 SB0/a    -0.6    73.    59.  7929.000  16.22   1.05   -10.0    -5.0   - 17.00 * Ia       Mar8        *Armstrong
2002bo    NGC3190         154.52500000  21.83305556 154.52712500  21.82825000 Sapec     1.0    69.   125.  1289.000  12.12   1.64    11.6   -14.2   B 14.01 - Ia       Mar24       Cacella,Hirose
2002bp    UGC6332         169.82083333  20.81333333 169.82583333  20.80641667 SBa       1.0    29.   130.  6245.000  14.25   1.09    21.3   -26.0   - 18.60 * -        Mar8        *Puckett,Langoussis
2002bq    M-06-21-10      142.72500000 -35.68833333 142.71216667 -35.70166667 Sc        5.0    21.    93.  2342.000  13.02   1.46   -35.0   -46.0   - 16.10 * -        Mar9        *Monard
2002br    M+03-27-61      158.53750000  19.70472222 158.53716667  19.70569444 Sb        3.2    29.    18. 10248.000  14.86   1.01     5.0     5.0   - 17.10 * Ia       Mar9        *Armstrong
2002bs    IC4221          199.62500000 -14.60916667 199.62625000 -14.60883333 Scpec     5.0    52.   165.  2953.000  13.55   1.11     0.0     0.0   - 15.50 * Ia       Mar11       *BAOSS
2002bt    UGC8584         204.05833333  -1.03805556 204.05500000  -1.03883333 -       -99.9    34.  -100. 17531.000  16.63   0.39   -13.2    -1.9   - 17.90 * Ia       Mar25       *LOTOSS
2002bu?   NGC4242         184.37500000  45.61916667 184.40491667  45.64650000 Sdm       8.0    41.    25.   661.000  11.37   1.70    72.9    97.6   - 15.50 * IIn?     Mar28       *Puckett,Gauthier
2002bv    UGC4042         117.50000000  30.02500000 117.50470833  30.02561111 SBb:      3.0    34.    25.  8292.000  14.97   0.95    14.3     2.3   - 17.80 * IIn      Mar29       *LOTOSS
2002bw    PGC0059990      259.15000000 -10.34388889 259.14833333 -10.34216667 S       -99.9    69.   173.  5335.000  17.58   0.77    -3.1     7.3   - 17.40 * Ia       Mar30       *LOTOSS
2002bx    IC2461          139.99166667  37.19083333 139.97908333  37.20230556 Sb        3.0    80.   143.  2265.000  14.85   1.37   -36.6    40.6   - 16.90 * II       Mar31       *LOTOSS
2002by    E139-G34        267.59166667 -59.56111111 267.57741667 -59.56433333 Sc      -99.9  -100.  -100.  3733.000 -99.90 -99.90   -24.9   -13.4   - 14.50 * Iapec    Mar31       *Chassagne
2002bz    M+05-34-33      216.17083333  26.62527778 216.16883333  26.62630556 S:      -99.9     0.   133. 11090.000  15.84   0.69    -0.1     3.7   - 16.90 * Ia       Apr3        *Puckett,Gauthier
2002ca    UGC8521         203.12916667   1.84694444 203.13129167   1.84513889 SBab      1.5    34.     0.  3264.000  14.11   1.07    11.5    -9.8   - 17.30 * II       Apr3        *Puckett,Kerns
2002cb    M+08-24-34      196.09583333  47.59694444 196.09987500  47.59811111 SBc       4.9    21.   172.  8856.000  15.75   0.77     9.5     6.4   - 17.00 * IIn      Apr7        *Boles
2002cc    A083401+5539    128.50416667  55.65333333 128.50820833  55.65344444 -       -99.9  -100.  -100. 19950.000 -99.90 -99.90    -1.2     5.3   - 18.50 * Ia       Apr4        *LOTOSS
2002cd    NGC6916         305.88750000  58.34416667 305.89341667  58.34650000 SBbc      4.0    50.    90.  3101.000  15.36   1.25    10.0    10.0   - 17.50 * Ia       Apr8        *Armstrong
2002ce    NGC2604         128.34583333  29.53888889 128.34208333  29.53361111 SBcd      6.0     0.   110.  2012.000  14.05   1.32   -16.0   -12.0   - 16.00 * II       Apr10       *Arbour
2002cf    NGC4786         193.63750000  -6.85833333 193.63041667  -6.85688889 E        -3.5  -100.    15.  4617.000  12.72   1.21   -16.4     9.4   - 17.00 * Ia       Apr13       *LOTOSS
2002cg    UGC10415        247.25000000  41.28416667 247.25200000  41.28344444 Sb        3.0    29.   135.  9204.000  14.91   1.01     1.2    -2.9   - 17.80 * Ic       Apr13       *LOTOSS
2002ch    A111431+3348    168.62916667  33.80500000 168.63216667  33.80508333 -       -99.9  -100.  -100. 10200.000 -99.90 -99.90    -4.5    -3.0   - 18.40 * II       Apr16       *Puckett,Langoussis
2002ci    UGC10301        243.90416667  31.32083333 243.90812500  31.32150000 SBb:      3.0    84.     8.  6664.000  15.94   1.11     2.0     0.1   - 17.20 * Ia       Apr19       *LOTOSS
2002cj    E582-G05        230.33333333 -19.85583333 230.33629167 -19.85758333 Sbc       4.2    71.   101.  6758.000  16.45   0.90    -1.4    -3.9   - 16.00 * Ic       Apr21       *LOTOSS
2002ck    UGC10030        236.75000000  -0.98527778 236.75312500  -0.99041667 SBbpec    3.0    52.   175.  9277.000  15.02   1.21     5.0   -18.0   - 16.80 * Ia       Apr23       *LOTOSS
2002cl    A134409-0012    206.03750000  -0.21583333 206.04141667  -0.21605556 -       -99.9  -100.  -100. 21600.000 -99.90 -99.90    -2.7    -1.4   V 21.60 * Ic       Apr7        *Altavillaetal.
2002cm    A135203-1143    208.01250000 -11.71888889 208.01529167 -11.71902778 -       -99.9  -100.  -100. 26100.000 -99.90 -99.90    -1.6     6.1   V 22.30 * II       Apr7        *Altavillaetal.
2002cn    A135321-1215    208.33750000 -12.25805556 208.33850000 -12.25819444 -       -99.9  -100.  -100.     0.302 -99.90 -99.90    -0.8     0.7   V 22.30 * Ia       Apr7        *Altavillaetal.
2002co    A141053-1145    212.72083333 -11.75694444 212.72100000 -11.75694444 -       -99.9  -100.  -100.     0.318 -99.90 -99.90 -9999.9 -9999.9   V 22.60 * II       Apr7        *Altavillaetal.
2002cp    NGC3074         149.92083333  35.39222222 149.89979167  35.39927778 Sc        4.9    27.   145.  5144.000  13.36   1.37   -64.1    23.2   - 17.90 * Ib/c     Apr28       *LOTOSS
2002cq    A123840-0258    189.66666667  -2.97027778 189.66845833  -2.97038889 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90   -10.0   -15.0   - 19.20 * -        Apr20       *Wood-Vaseyetal.
2002cr    NGC5468         211.64583333  -5.45361111 211.65662500  -5.43941667 Scd       6.0    24.   105.  2823.000  13.00   1.42    41.0    50.0   - 16.50 * Ia       May1        *Kushida
2002cs    NGC6702         281.74166667  45.70666667 281.74983333  45.70547222 E:       -5.0  -100.    65.  4712.000  13.23   1.25    24.8    -0.8   - 16.30 * Ia       May5        *Armstrong,LOTOSS
2002ct    A124722+2800    191.84166667  28.00361111 191.84387500  28.00386111 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    13.0    -8.0   - 20.10 * -        May10       *LOTOSS
2002cu    NGC6575         272.73750000  31.11750000 272.71000000  31.10897222 E        -5.0  -100.    65.  6980.000  14.07   1.26   -91.3   -26.0   - 17.60 * Ia       May11       *LOTOSS
2002cv    NGC3190         154.52500000  21.83305556 154.51533333  21.83500000 Sapec     1.0    69.   125.  1289.000  12.12   1.64   -27.1    10.5   I 16.67 - Ia       May20       Larionovetal.
2002cw    NGC6700         281.52083333  32.28083333 281.51000000  32.28422222 SBc       5.0    46.   115.  4550.000  14.11   1.16   -25.0    16.0   - 18.70 * Ib       May16       *LOTOSS
2002cx    CGCG44-035      198.45416667   6.96277778 198.45716667   6.95886111 Sb        2.6    58.   147.  7183.000  15.94   0.85    11.0   -18.0   B 17.68 - Iapec    May20       Wood-Vaseyetal.
2002cy    NGC1762          75.90416667   1.57361111  75.89720833   1.57486111 Sc:       4.7    50.   175.  4633.000  13.35   1.23   -30.0     5.0   - 16.70 * -        May8        *Monard
2002cz    A133402-1449    203.50833333 -14.82194444 203.51079167 -14.82213889 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     9.0 -9999.9   - 18.80 * -        May9        *Wood-Vaseyetal.
2002da    A132435+2120    201.14583333  21.33555556 201.14983333  21.33561111 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    -2.0 -9999.9   - 18.80 * -        May16       *Wood-Vaseyetal.
2002db    NGC5683         218.71666667  48.66194444 218.71512500  48.66469444 SB0/a     0.0    60.    65. 10732.000  15.67   1.10    -8.0     9.3   - 17.60 * Ia       May18       *LOTOSS
2002dc    HDFN2-264.1     189.20833333  62.22027778 189.20779167  62.22030556 -       -99.9  -100.  -100.     0.475 -99.90 -99.90     0.8 -9999.9   - 22.70 * Ia:      May11       *Mageeetal.
2002dd    A123655+6212    189.22916667  62.21277778 189.23062500  62.21280556 -       -99.9  -100.  -100.     0.950 -99.90 -99.90 -9999.9 -9999.9   - 24.00 * Ia       May11       *Tsvetanovetal.
2002de    NGC6104         244.12500000  35.70694444 244.12658333  35.70838889 S?      -99.9    34.    58.  8382.000  14.47   0.92    -4.0     1.0   - 16.00 * Ia       Jun1        *LOTOSS
2002df    M-01-53-06      311.42083333  -4.95027778 311.41387500  -4.95130556 Sab       2.0    12.    86.  8600.000  14.94   1.12   -27.1    -4.2   - 17.40 * Ia       Jun2        *LOTOSS
2002dg    A145716+0554    224.31666667   5.90000000 224.31787500   5.90016667 -       -99.9  -100.  -100. 14000.000 -99.90 -99.90     4.0 -9999.9   - 18.50 * Ib       May31       *Wood-Vaseyetal.
2002dh    A152449-2245    231.20416667 -22.76583333 231.20562500 -22.76602778 -       -99.9  -100.  -100.  3900.000 -99.90 -99.90     3.0     7.0   - 18.30 * II       May28       *Wood-Vaseyetal.
2002di    M+05-40-02      253.09583333  30.71111111 253.09708333  30.71111111 -       -99.9    52.  -100. 10892.000  14.90   0.74     7.4     0.1   - 17.60 * Ia       Jun9        *Puckett,Cox
2002dj    NGC5018         198.25416667 -19.51805556 198.25141667 -19.51908333 E3:      -5.0    42.   112.  2794.000  11.69   1.52    -8.9    -2.8   B 14.30 - Ia       Jun24       LOTOSS
2002dk    NGC6616         274.42083333  22.23833333 274.43133333  22.24816667 Sab       2.0    65.    59.  5556.000  14.66   1.16    33.6    35.3   - 18.00 * Ia       Jun13       *LOTOSS
2002dl    UGC11994        335.22083333  33.29527778 335.22483333  33.29269444 Sbc       4.0    83.   122.  4872.000  14.92   1.35    10.0    -8.7   - 17.70 * Iapec    Jun16       *Puckett,Langoussis
2002dm    IC5017          308.01666667 -57.58861111 308.03041667 -57.58427778 S0       -1.6    50.     5.  7547.000  14.80   1.01    28.0    11.9   V 19.00 * Ia       May4        *Sanders
2002dn    IC5145          328.59583333  15.15666667 328.59362500  15.16172222 Sab       2.0    56.   170.  7360.000  14.21   1.20    -8.8    18.3   - 18.60 * Ic:      Jun15       *LOTOSS
2002do    M+07-41-01      299.05416667  40.43388889 299.05366667  40.43633333 E1:      -5.0  -100.  -100.  4761.000  14.70   0.60 -9999.9     8.2   - 16.30 * Ia       Jun17       *LOTOSS
2002dp    NGC7678         352.11666667  22.42055556 352.12550000  22.42744444 Sc        5.0    45.     5.  3445.000  12.41   1.37    30.8    21.7   - 15.10 * Ia       Jun18       *Klotz
2002dq    NGC7051         319.96250000  -8.78333333 319.95812500  -8.77772222 SBa       1.0    34.     0.  2706.000  13.91   1.12   -20.4    19.0   - 17.00 * II       Jun18       *LOTOSS
2002dr    UGC12214        342.75416667  31.37638889 342.75416667  31.37305556 S0?      -2.0    36.   160.  7153.000  14.55   1.00    -0.5    -7.1   - 17.00 * Ia       Jun24       *LOTOSS
2002ds    E581-G25        228.37500000 -20.67611111 228.39887500 -20.67736111 SBdpec    6.6    78.    57.  2306.000  13.31   1.55    67.5    -7.2   - 15.90 * II       Jun25       *LOTOSS
2002dt    E516-G05        240.94166667 -22.73527778 240.94708333 -22.73875000 Sbc       3.8    49.   134.  7487.000  15.20   0.88     7.8   -11.1   - 18.50 * ?        Jun26       *LOTOSS
2002du    A135318-1137    208.32500000 -11.62444444 208.32616667 -11.62466667 -       -99.9  -100.  -100.     0.210 -99.90 -99.90 -9999.9 -9999.9   V 22.20 * II       Apr9        *Altavillaetal.
2002dv    UGC11486        297.45416667  50.69638889 297.45300000  50.69925000 Sc        4.6    59.    75.  7901.000  15.60   0.96    -0.5    11.1   - 18.80 * II       Jul1        *LOTOSS
2002dw    UGC11376        283.56250000  48.92805556 283.56354167  48.92702778 Sbc       3.8    54.    85.  6525.000  16.27   0.86     8.1    -3.5   - 18.90 * II       Jul4        *LOTOSS
2002dx    UGC12861        359.27916667  29.83944444 359.27804167  29.83763889 Sab       2.0    55.   140.  7064.000  15.09   0.95     4.0    -5.3   - 18.80 * Ia       Jul8        *LOTOSS
2002dy    M-01-59-24      352.10416667  -2.80027778 352.09695833  -2.80472222 Sc        5.0    58.   120.  9904.000  14.74   1.17   -21.4   -16.0   - 17.00 * II       Jul8        *LOTOSS
2002dz    M-01-01-52        3.39166667  -5.09361111   3.39200000  -5.09602778 Sb        3.0    55.   170.  5349.000  14.60   1.08    -4.6    -9.6   - 18.30 * Ib/c     Jul16       *LOTOSS
2002ea    NGC820           32.10416667  14.34916667  32.10450000  14.34800000 Sb        3.0    56.    72.  4342.000  13.49   1.13     1.3    -6.2   - 17.70 * IIn      Jul21       *Puckett,Newton
2002eb    CGCG473-011     334.77500000  24.59805556 334.77183333  24.59438889 Sbc       4.4    49.    26.  8290.000  15.97   0.84   -14.9   -13.7   - 18.50 * Ia       Jul22       *LOTOSS
2002ec    NGC5910         229.85000000  20.89083333 229.85370833  20.88722222 E        -3.8  -100.   122. 12255.000  14.64   0.95     8.5   -12.9   - 17.70 * Ia       Jul23       *LOTOSS
2002ed    NGC5468         211.64583333  -5.45361111 211.65925000  -5.45777778 Scd       6.0    24.   105.  2823.000  13.00   1.42    55.0   -15.0   R 16.50 * IIP      Jul27       *Monard
2002ee    NGC5772         222.91250000  40.59916667 222.91895833  40.61036111 Sb        3.1    52.    35.  4916.000  14.21   1.32    18.3    33.9   - 18.40 * IIP:     Jul29       *Puckett,Toth
2002ef    NGC7761         357.87083333 -13.38194444 357.87308333 -13.37955556 S0       -2.0     0.    61.  7082.000  14.14   1.09    10.0     7.0   - 16.50 * Ia       Jul30       *LOTOSS
2002eg    UGC11486        297.45416667  50.69638889 297.44687500  50.69822222 Sc        4.6    59.    75.  7901.000  15.60   0.96   -15.1     7.2   R 17.50 * IIb      Jul26       *Sanders
2002eh    NGC917           36.53333333  31.91222222  36.53520833  31.91255556 Sab       2.0    56.    61.  5427.000  13.84   1.28     9.3     1.0   - 16.40 * Ia       Aug1        *LOTOSS
2002ei    M-01-09-24       49.00000000  -5.50027778  49.00137500  -5.50205556 Sab       2.0    75.   155.  2324.000  14.01   1.25    -3.6   -10.1   - 16.50 * IIP      Aug8        *LOTOSS
2002ej    NGC6324         256.35416667  75.40722222 256.34425000  75.40672222 Sbc       4.1    54.    78.  4859.000  14.63   0.97    -9.8    -1.3   - 17.50 * II       Aug9        *Puckett,Kerns
2002ek    A203208-1517    308.03333333 -15.29916667 308.03541667 -15.29941667 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    -4.0    -6.0   - 19.20 * -        Jul22       *Wood-Vaseyetal.
2002el    NGC6986         314.12916667 -18.56750000 314.12537500 -18.55952778 SB0?     -3.0    54.     8.  9000.000  14.93   1.00    -8.1    24.8   - 17.60 * Ia       Aug12       *LOTOSS
2002em    UGC3430          93.95416667  64.43055556  93.96791667  64.43030556 -       -99.9    68.   115.  4059.000  15.14   1.01    17.0    -1.0   - 18.00 * II       Aug16       *Armstrong
2002en    UGC12289        344.92500000  24.07500000 344.92008333  24.07152778 Sd        7.0    17.    57. 10160.000  16.77   1.11    -9.9   -12.2   - 18.30 * II       Aug18       *LOTOSS
